Unnamed: 0,smiles,property,value,polymer_automated_frag,polymer_automated_frag_aug
842,[*]CC([*])c1ccccc1C(=O)OC,Egc,5.0713,"['C', 'Cc1ccccc1C(=O)OC']","[['C', 'Cc1ccccc1C(=O)OC'], ['Cc1ccccc1C(=O)OC', 'C']]"
843,[*]CC([*])c1ccccc1Cl,Egc,2.4139,"['C', 'Cc1ccccc1Cl']","[['C', 'Cc1ccccc1Cl'], ['Cc1ccccc1Cl', 'C']]"
845,[*]CC([*])c1ccc(CCCCCC)cc1,Egc,4.9872,"['C', 'Cc1ccc(CCCCCC)cc1']","[['C', 'Cc1ccc(CCCCCC)cc1'], ['Cc1ccc(CCCCCC)cc1', 'C']]"
846,[*]CC([*])c1ccc(CCCCCCCCCCCCCCCC)cc1,Egc,5.0097,"['C', 'Cc1ccc(CCCCCCCCCCCCCCCC)cc1']","[['C', 'Cc1ccc(CCCCCCCCCCCCCCCC)cc1'], ['Cc1ccc(CCCCCCCCCCCCCCCC)cc1', 'C']]"
847,[*]CC([*])c1ccc(C(O)CCN2CCOCC2)cc1,Egc,3.8601,"['C', 'Cc1ccc(C(O)CCN2CCOCC2)cc1']","[['C', 'Cc1ccc(C(O)CCN2CCOCC2)cc1'], ['Cc1ccc(C(O)CCN2CCOCC2)cc1', 'C']]"
848,[*]CC([*])c1ccc(C(=O)CCN2CCCCC2)cc1,Egc,2.7084,"['C', 'Cc1ccc(C(=O)CCN2CCCCC2)cc1']","[['C', 'Cc1ccc(C(=O)CCN2CCCCC2)cc1'], ['Cc1ccc(C(=O)CCN2CCCCC2)cc1', 'C']]"
849,[*]CC([*])c1ccc(C(=O)OCC(C)C)cc1,Egc,4.9663,"['C', 'Cc1ccc(C(=O)OCC(C)C)cc1']","[['C', 'Cc1ccc(C(=O)OCC(C)C)cc1'], ['Cc1ccc(C(=O)OCC(C)C)cc1', 'C']]"
851,[*]CC([*])c1ccc(C(=O)Cc2ccccc2)cc1,Egc,3.6382,"['C', 'Cc1ccc(C(=O)Cc2ccccc2)cc1']","[['C', 'Cc1ccc(C(=O)Cc2ccccc2)cc1'], ['Cc1ccc(C(=O)Cc2ccccc2)cc1', 'C']]"
852,[*]CC([*])c1ccc(C(=O)c2ccccc2)cc1,Egc,3.5289,"['C', 'Cc1ccc(C(=O)c2ccccc2)cc1']","[['C', 'Cc1ccc(C(=O)c2ccccc2)cc1'], ['Cc1ccc(C(=O)c2ccccc2)cc1', 'C']]"
853,[*]CC([*])c1ccc(F)cc1,Egc,2.0489,"['C', 'Cc1ccc(F)cc1']","[['C', 'Cc1ccc(F)cc1'], ['Cc1ccc(F)cc1', 'C']]"
854,[*]CC([*])c1ccc(C)cc1C,Egc,4.8585,"['C', 'Cc1ccc(C)cc1C']","[['C', 'Cc1ccc(C)cc1C'], ['Cc1ccc(C)cc1C', 'C']]"
855,[*]CC([*])c1cc(C)ccc1C,Egc,4.9137,"['C', 'Cc1cc(C)ccc1C']","[['C', 'Cc1cc(C)ccc1C'], ['Cc1cc(C)ccc1C', 'C']]"
856,[*]CC([*])c1cc(Cl)ccc1Cl,Egc,2.6378,"['C', 'Cc1cc(Cl)ccc1Cl']","[['C', 'Cc1cc(Cl)ccc1Cl'], ['Cc1cc(Cl)ccc1Cl', 'C']]"
857,[*]CC([*])c1cc(C)ccc1F,Egc,4.5949,"['C', 'Cc1cc(C)ccc1F']","[['C', 'Cc1cc(C)ccc1F'], ['Cc1cc(C)ccc1F', 'C']]"
858,[*]CC([*])c1cc(Br)ccc1OCCCC,Egc,4.5078,"['C', 'Cc1cc(Br)ccc1OCCCC']","[['C', 'Cc1cc(Br)ccc1OCCCC'], ['Cc1cc(Br)ccc1OCCCC', 'C']]"
859,[*]CC([*])c1cc(Br)ccc1OCC,Egc,4.458,"['C', 'Cc1cc(Br)ccc1OCC']","[['C', 'Cc1cc(Br)ccc1OCC'], ['Cc1cc(Br)ccc1OCC', 'C']]"
860,[*]CC([*])c1cc(Br)ccc1OC(C)C,Egc,4.6199,"['C', 'Cc1cc(Br)ccc1OC(C)C']","[['C', 'Cc1cc(Br)ccc1OC(C)C'], ['Cc1cc(Br)ccc1OC(C)C', 'C']]"
862,[*]CC([*])c1ccc(Cl)c(C)c1,Egc,4.762,"['C', 'Cc1ccc(Cl)c(C)c1']","[['C', 'Cc1ccc(Cl)c(C)c1'], ['Cc1ccc(Cl)c(C)c1', 'C']]"
863,[*]CC([*])c1ccc(Cl)c(Cl)c1,Egc,2.3069,"['C', 'Cc1ccc(Cl)c(Cl)c1']","[['C', 'Cc1ccc(Cl)c(Cl)c1'], ['Cc1ccc(Cl)c(Cl)c1', 'C']]"
869,[*]CC([*])c1ccc(C)nc1,Egc,4.8601,"['C', 'Cc1ccc(C)nc1']","[['C', 'Cc1ccc(C)nc1'], ['Cc1ccc(C)nc1', 'C']]"
870,[*]CC([*])n1cc2ccccc2n1,Egc,3.7572,"['C', 'Cn1cc2ccccc2n1']","[['C', 'Cn1cc2ccccc2n1'], ['Cn1cc2ccccc2n1', 'C']]"
872,[*]CC([*])O,Egc,6.3648,"['C', 'CO']","[['C', 'CO'], ['CO', 'C']]"
873,[*]CC([*])C#N,Egc,7.7741,"['C', 'CC#N']","[['C', 'CC#N'], ['CC#N', 'C']]"
874,[*]CC([*])(C)C#N,Egc,7.6319,"['C', 'C(C)C#N']","[['C', 'C(C)C#N'], ['C(C)C#N', 'C']]"
875,[*]CC([*])n1c2ccccc2c2ccccc21,Egc,4.0449,"['C', 'Cn1c2ccccc2c2ccccc21']","[['C', 'Cn1c2ccccc2c2ccccc21'], ['Cn1c2ccccc2c2ccccc21', 'C']]"
876,[*]CC([*])OC,Egc,5.5335,"['C', 'COC']","[['C', 'COC'], ['COC', 'C']]"
877,[*]CC([*])OCCCCC,Egc,5.9056,"['C', 'COCCCCC']","[['C', 'COCCCCC'], ['COCCCCC', 'C']]"
878,[*]CC([*])OC(C)=O,Egc,6.8523,"['C', 'COC(C)=O']","[['C', 'COC(C)=O'], ['COC(C)=O', 'C']]"
879,[*]CC([*])OC(=O)CC,Egc,6.5454,"['C', 'COC(=O)CC']","[['C', 'COC(=O)CC'], ['COC(=O)CC', 'C']]"
880,[*]CC([*])OC=O,Egc,6.9603,"['C', 'COC=O']","[['C', 'COC=O'], ['COC=O', 'C']]"
881,[*]CC([*])OCc1ccccc1,Egc,5.0639,"['C', 'COCc1ccccc1']","[['C', 'COCc1ccccc1'], ['COCc1ccccc1', 'C']]"
883,[*]C=CC(C[*])OC,Egc,5.0501,"['C', 'C', 'COC', 'C']","[['C', 'C', 'COC', 'C'], ['C', 'C', 'C', 'COC'], ['COC', 'C', 'C', 'C'], ['C', 'COC', 'C', 'C']]"
884,[*]C=CCC(C)(CC[*])C(=O)OC,Egc,5.4945,"['C', 'C', 'C', 'CCC(=O)OC', 'C', 'C']","[['C', 'C', 'C', 'CCC(=O)OC', 'C', 'C'], ['C', 'C', 'C', 'C', 'CCC(=O)OC', 'C'], ['C', 'C', 'C', 'C', 'C', 'CCC(=O)OC'], ['CCC(=O)OC', 'C', 'C', 'C', 'C', 'C'], ['C', 'CCC(=O)OC', 'C', 'C', 'C', 'C'], ['C', 'C', 'CCC(=O)OC', 'C', 'C', 'C']]"
885,[*]CC([*])CCc1ccc(C)cc1,Egc,5.1686,"['C', 'CCCc1ccc(C)cc1']","[['C', 'CCCc1ccc(C)cc1'], ['CCCc1ccc(C)cc1', 'C']]"
886,[*]CC([*])OCCCCCCCCCCCC,Egc,5.4919,"['C', 'COCCCCCCCCCCCC']","[['C', 'COCCCCCCCCCCCC'], ['COCCCCCCCCCCCC', 'C']]"
887,[*]C(C)C([*])OC,Egc,5.326,"['CC', 'COC']","[['CC', 'COC'], ['COC', 'CC']]"
888,[*]C1CC([*])(C#N)C1,Egc,6.8104,['C1CC()(C#N)C1'],[['C1CC()(C#N)C1']]
890,[*]CC([*])C(=O)C(C)(C)C,Egc,5.3334,"['C', 'CC(=O)C(C)(C)C']","[['C', 'CC(=O)C(C)(C)C'], ['CC(=O)C(C)(C)C', 'C']]"
891,[*]CC([*])C(=O)c1ccccc1O,Egc,1.7298,"['C', 'CC(=O)c1ccccc1O']","[['C', 'CC(=O)c1ccccc1O'], ['CC(=O)c1ccccc1O', 'C']]"
892,[*]C([*])O,Egc,6.4482,['C()O'],[['C()O']]
893,[*]CC([*])SCC,Egc,4.9086,"['C', 'CSCC']","[['C', 'CSCC'], ['CSCC', 'C']]"
894,[*]C(F)(F)C([*])(F)OC(F)(F)C(F)(F)F,Egc,8.7447,"['C(F)F', 'C(F)OC(F)(F)C(F)(F)F']","[['C(F)F', 'C(F)OC(F)(F)C(F)(F)F'], ['C(F)OC(F)(F)C(F)(F)F', 'C(F)F']]"
895,[*]C(OC(F)(F)F)C([*])(F)F,Egc,8.5308,"['COC(F)(F)F', 'C(F)F']","[['COC(F)(F)F', 'C(F)F'], ['C(F)F', 'COC(F)(F)F']]"
896,[*]C(F)C([*])(F)OC(F)(F)F,Egc,8.1265,"['CF', 'C(F)OC(F)(F)F']","[['CF', 'C(F)OC(F)(F)F'], ['C(F)OC(F)(F)F', 'CF']]"
897,[*]C(F)(F)C([*])(F)OC(F)(F)F,Egc,8.2947,"['C(F)F', 'C(F)OC(F)(F)F']","[['C(F)F', 'C(F)OC(F)(F)F'], ['C(F)OC(F)(F)F', 'C(F)F']]"
898,[*]CC([*])SC,Egc,5.023,"['C', 'CSC']","[['C', 'CSC'], ['CSC', 'C']]"
899,[*]CC([*])(F)C(C)=O,Egc,4.643,"['C', 'C(F)C(C)=O']","[['C', 'C(F)C(C)=O'], ['C(F)C(C)=O', 'C']]"
900,[*]CC([*])C(=O)c1ccc(Br)c(OC)c1,Egc,3.8338,"['C', 'CC(=O)c1ccc(Br)c(OC)c1']","[['C', 'CC(=O)c1ccc(Br)c(OC)c1'], ['CC(=O)c1ccc(Br)c(OC)c1', 'C']]"
903,[*]CC([*])OC(=O)c1cccc(Br)c1,Egc,4.2289,"['C', 'COC(=O)c1cccc(Br)c1']","[['C', 'COC(=O)c1cccc(Br)c1'], ['COC(=O)c1cccc(Br)c1', 'C']]"
904,[*]CC([*])OC(=O)c1cccc(Cl)c1,Egc,1.7974,"['C', 'COC(=O)c1cccc(Cl)c1']","[['C', 'COC(=O)c1cccc(Cl)c1'], ['COC(=O)c1cccc(Cl)c1', 'C']]"
905,[*]CC([*])OC(=O)C(F)(F)C(F)(F)C(F)(F)F,Egc,6.4207,"['C', 'COC(=O)C(F)(F)C(F)(F)C(F)(F)F']","[['C', 'COC(=O)C(F)(F)C(F)(F)C(F)(F)F'], ['COC(=O)C(F)(F)C(F)(F)C(F)(F)F', 'C']]"
906,[*]CC([*])OC(=O)C(F)(F)C(F)(F)F,Egc,6.6309,"['C', 'COC(=O)C(F)(F)C(F)(F)F']","[['C', 'COC(=O)C(F)(F)C(F)(F)F'], ['COC(=O)C(F)(F)C(F)(F)F', 'C']]"
908,[*]CC([*])OC(=O)c1ccc(OC)cc1,Egc,4.435,"['C', 'COC(=O)c1ccc(OC)cc1']","[['C', 'COC(=O)c1ccc(OC)cc1'], ['COC(=O)c1ccc(OC)cc1', 'C']]"
909,[*]CC([*])OC(=O)c1cccnc1,Egc,4.7397,"['C', 'COC(=O)c1cccnc1']","[['C', 'COC(=O)c1cccnc1'], ['COC(=O)c1cccnc1', 'C']]"
911,[*]C=C([*])c1ccccc1,Egc,0.1289,"['C', 'Cc1ccccc1']","[['C', 'Cc1ccccc1'], ['Cc1ccccc1', 'C']]"
912,[*]CC([*])OC(=O)CCC,Egc,6.8545,"['C', 'COC(=O)CCC']","[['C', 'COC(=O)CCC'], ['COC(=O)CCC', 'C']]"
913,[*]CC([*])c1cccs1,Egc,1.7879,"['C', 'Cc1cccs1']","[['C', 'Cc1cccs1'], ['Cc1cccs1', 'C']]"
914,[*]CC([*])OCCCl,Egc,6.0339,"['C', 'COCCCl']","[['C', 'COCCCl'], ['COCCCl', 'C']]"
915,[*]CC([*])c1nc(C)nc(C)n1,Egc,5.2445,"['C', 'Cc1nc(C)nc(C)n1']","[['C', 'Cc1nc(C)nc(C)n1'], ['Cc1nc(C)nc(C)n1', 'C']]"
916,[*]CC([*])OC(=O)CCCCC,Egc,6.3448,"['C', 'COC(=O)CCCCC']","[['C', 'COC(=O)CCCCC'], ['COC(=O)CCCCC', 'C']]"
917,[*]CC(OC)C1C(=O)OC(=O)C1[*],Egc,5.9975,"['C', 'COC', 'C1CC(=O)OC1=O']","[['C', 'COC', 'C1CC(=O)OC1=O'], ['C1CC(=O)OC1=O', 'C', 'COC'], ['COC', 'C1CC(=O)OC1=O', 'C']]"
921,[*]CC([*])OC(=O)CC1CCCC1,Egc,6.5327,"['C', 'COC(=O)CC1CCCC1']","[['C', 'COC(=O)CC1CCCC1'], ['COC(=O)CC1CCCC1', 'C']]"
922,[*]CC([*])N1CCCC1=O,Egc,5.4797,"['C', 'CN1CCCC1=O']","[['C', 'CN1CCCC1=O'], ['CN1CCCC1=O', 'C']]"
923,[*]CC([*])C(=O)O,Egc,6.7889,"['C', 'CC(=O)O']","[['C', 'CC(=O)O'], ['CC(=O)O', 'C']]"
925,[*]CC([*])C(=O)OC(C)C,Egc,6.4162,"['C', 'CC(=O)OC(C)C']","[['C', 'CC(=O)OC(C)C'], ['CC(=O)OC(C)C', 'C']]"
926,[*]CC([*])C(=O)OCC(C)C,Egc,6.1261,"['C', 'CC(=O)OCC(C)C']","[['C', 'CC(=O)OCC(C)C'], ['CC(=O)OCC(C)C', 'C']]"
927,[*]CC([*])C(=O)OCCCCCCCCCCCCCC,Egc,6.5079,"['C', 'CC(=O)OCCCCCCCCCCCCCC']","[['C', 'CC(=O)OCCCCCCCCCCCCCC'], ['CC(=O)OCCCCCCCCCCCCCC', 'C']]"
928,[*]CC([*])C(=O)OCC=C,Egc,6.066,"['C', 'CC(=O)OCC=C']","[['C', 'CC(=O)OCC=C'], ['CC(=O)OCC=C', 'C']]"
929,[*]CC([*])C(=O)OCC(F)(F)F,Egc,6.7005,"['C', 'CC(=O)OCC(F)(F)F']","[['C', 'CC(=O)OCC(F)(F)F'], ['CC(=O)OCC(F)(F)F', 'C']]"
930,[*]CC([*])C(=O)OCC(F)(F)C(F)C(F)(F)F,Egc,6.8499,"['C', 'CC(=O)OCC(F)(F)C(F)C(F)(F)F']","[['C', 'CC(=O)OCC(F)(F)C(F)C(F)(F)F'], ['CC(=O)OCC(F)(F)C(F)C(F)(F)F', 'C']]"
933,[*]CC([*])C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Egc,6.2833,"['C', 'CC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F']","[['C', 'CC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F'], ['CC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F', 'C']]"
934,[*]CC([*])C(=O)OCCCOC,Egc,5.8538,"['C', 'CC(=O)OCCCOC']","[['C', 'CC(=O)OCCCOC'], ['CC(=O)OCCCOC', 'C']]"
935,[*]CC([*])C(=O)OCC(F)(F)C(F)(F)OC(F)(F)F,Egc,6.5517,"['C', 'CC(=O)OCC(F)(F)C(F)(F)OC(F)(F)F']","[['C', 'CC(=O)OCC(F)(F)C(F)(F)OC(F)(F)F'], ['CC(=O)OCC(F)(F)C(F)(F)OC(F)(F)F', 'C']]"
937,[*]CC([*])(C)C(=O)OCC,Egc,6.4148,"['C', 'C(C)C(=O)OCC']","[['C', 'C(C)C(=O)OCC'], ['C(C)C(=O)OCC', 'C']]"
938,[*]CC([*])(C)C(=O)OCCCCCC,Egc,6.4509,"['C', 'C(C)C(=O)OCCCCCC']","[['C', 'C(C)C(=O)OCCCCCC'], ['C(C)C(=O)OCCCCCC', 'C']]"
939,[*]CC([*])(C)C(=O)Oc1ccccc1,Egc,5.2323,"['C', 'C(C)C(=O)Oc1ccccc1']","[['C', 'C(C)C(=O)Oc1ccccc1'], ['C(C)C(=O)Oc1ccccc1', 'C']]"
941,[*]CC([*])(C)C(=O)Oc1ccc2ccccc2c1,Egc,3.6336,"['C', 'C(C)C(=O)Oc1ccc2ccccc2c1']","[['C', 'C(C)C(=O)Oc1ccc2ccccc2c1'], ['C(C)C(=O)Oc1ccc2ccccc2c1', 'C']]"
942,[*]CC([*])(C)C(=O)OCCBr,Egc,5.9262,"['C', 'C(C)C(=O)OCCBr']","[['C', 'C(C)C(=O)OCCBr'], ['C(C)C(=O)OCCBr', 'C']]"
943,[*]CC([*])(C)C(=O)OCC(F)(F)F,Egc,6.5436,"['C', 'C(C)C(=O)OCC(F)(F)F']","[['C', 'C(C)C(=O)OCC(F)(F)F'], ['C(C)C(=O)OCC(F)(F)F', 'C']]"
944,[*]CC([*])(C)C(=O)OCC(F)(F)C(F)F,Egc,6.3988,"['C', 'C(C)C(=O)OCC(F)(F)C(F)F']","[['C', 'C(C)C(=O)OCC(F)(F)C(F)F'], ['C(C)C(=O)OCC(F)(F)C(F)F', 'C']]"
946,[*]CC([*])(C)C(=O)OC(F)(C(F)(F)F)C(F)(F)F,Egc,6.1534,"['C', 'C(C)C(=O)OC(F)(C(F)(F)F)C(F)(F)F']","[['C', 'C(C)C(=O)OC(F)(C(F)(F)F)C(F)(F)F'], ['C(C)C(=O)OC(F)(C(F)(F)F)C(F)(F)F', 'C']]"
948,[*]CC([*])(C)C(=O)OCCOCC,Egc,6.2857,"['C', 'C(C)C(=O)OCCOCC']","[['C', 'C(C)C(=O)OCCOCC'], ['C(C)C(=O)OCCOCC', 'C']]"
951,[*]CC([*])(Cl)C(=O)OCC,Egc,6.3834,"['C', 'C(Cl)C(=O)OCC']","[['C', 'C(Cl)C(=O)OCC'], ['C(Cl)C(=O)OCC', 'C']]"
952,[*]CC([*])C(N)=O,Egc,6.3386,"['C', 'CC(N)=O']","[['C', 'CC(N)=O'], ['CC(N)=O', 'C']]"
953,[*]CC([*])C(=O)OC(CC)CC,Egc,6.4889,"['C', 'CC(=O)OC(CC)CC']","[['C', 'CC(=O)OC(CC)CC'], ['CC(=O)OC(CC)CC', 'C']]"
954,[*]CC([*])C(=O)OC1CCCCC1,Egc,6.0771,"['C', 'CC(=O)OC1CCCCC1']","[['C', 'CC(=O)OC1CCCCC1'], ['CC(=O)OC1CCCCC1', 'C']]"
955,[*]CC([*])(C#N)C(=O)OC,Egc,6.7385,"['C', 'C(C#N)C(=O)OC']","[['C', 'C(C#N)C(=O)OC'], ['C(C#N)C(=O)OC', 'C']]"
956,[*]CC([*])C(=O)OC(C)CC(C)C,Egc,6.3605,"['C', 'CC(=O)OC(C)CC(C)C']","[['C', 'CC(=O)OC(C)CC(C)C'], ['CC(=O)OC(C)CC(C)C', 'C']]"
957,[*]CC([*])C(=O)OCCC#N,Egc,6.4368,"['C', 'CC(=O)OCCC#N']","[['C', 'CC(=O)OCCC#N'], ['CC(=O)OCCC#N', 'C']]"
958,[*]CC([*])C(=O)OCF,Egc,6.4866,"['C', 'CC(=O)OCF']","[['C', 'CC(=O)OCF'], ['CC(=O)OCF', 'C']]"
959,[*]CC([*])C(=O)OCCCCSC,Egc,4.571,"['C', 'CC(=O)OCCCCSC']","[['C', 'CC(=O)OCCCCSC'], ['CC(=O)OCCCCSC', 'C']]"
960,[*]CC([*])C(=O)OCCCSCC,Egc,4.5768,"['C', 'CC(=O)OCCCSCC']","[['C', 'CC(=O)OCCCSCC'], ['CC(=O)OCCCSCC', 'C']]"
961,[*]CC([*])C(=O)OCCSCC#N,Egc,5.2595,"['C', 'CC(=O)OCCSCC#N']","[['C', 'CC(=O)OCCSCC#N'], ['CC(=O)OCCSCC#N', 'C']]"
962,[*]CC([*])C(=O)OCCCSCCC#N,Egc,5.408,"['C', 'CC(=O)OCCCSCCC#N']","[['C', 'CC(=O)OCCCSCCC#N'], ['CC(=O)OCCCSCCC#N', 'C']]"
963,[*]CC([*])C(=O)OCCCCCCSCC#N,Egc,5.2126,"['C', 'CC(=O)OCCCCCCSCC#N']","[['C', 'CC(=O)OCCCCCCSCC#N'], ['CC(=O)OCCCCCCSCC#N', 'C']]"
966,[*]CC([*])C(=O)Oc1ccc(C#N)cc1,Egc,4.6366,"['C', 'CC(=O)Oc1ccc(C#N)cc1']","[['C', 'CC(=O)Oc1ccc(C#N)cc1'], ['CC(=O)Oc1ccc(C#N)cc1', 'C']]"
967,[*]CC([*])C(=O)NC(C)CC,Egc,5.3154,"['C', 'CC(=O)NC(C)CC']","[['C', 'CC(=O)NC(C)CC'], ['CC(=O)NC(C)CC', 'C']]"
968,[*]CC([*])(C)C(=O)OCCOCCO,Egc,5.7449,"['C', 'C(C)C(=O)OCCOCCO']","[['C', 'C(C)C(=O)OCCOCCO'], ['C(C)C(=O)OCCOCCO', 'C']]"
969,[*]CC([*])(C)C(=O)OCCC#N,Egc,6.1882,"['C', 'C(C)C(=O)OCCC#N']","[['C', 'C(C)C(=O)OCCC#N'], ['C(C)C(=O)OCCC#N', 'C']]"
971,[*]CC([*])(F)C(=O)OC,Egc,6.8022,"['C', 'C(F)C(=O)OC']","[['C', 'C(F)C(=O)OC'], ['C(F)C(=O)OC', 'C']]"
972,[*]CC([*])(CF)C(=O)OC,Egc,6.854,"['C', 'C(CF)C(=O)OC']","[['C', 'C(CF)C(=O)OC'], ['C(CF)C(=O)OC', 'C']]"
973,[*]CC([*])C(=O)Oc1ccc(Cl)cc1,Egc,2.4559,"['C', 'CC(=O)Oc1ccc(Cl)cc1']","[['C', 'CC(=O)Oc1ccc(Cl)cc1'], ['CC(=O)Oc1ccc(Cl)cc1', 'C']]"
974,[*]CC([*])C(=O)OCC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Egc,6.9089,"['C', 'CC(=O)OCC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F']","[['C', 'CC(=O)OCC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F'], ['CC(=O)OCC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F', 'C']]"
975,[*]C1C(=O)N(C2CCCCC2)C(=O)C1[*],Egc,5.1464,['C1C(=O)N(C2CCCCC2)C(=O)C1'],[['C1C(=O)N(C2CCCCC2)C(=O)C1']]
976,[*]CC([*])(C#N)C(=O)OCC,Egc,6.5171,"['C', 'C(C#N)C(=O)OCC']","[['C', 'C(C#N)C(=O)OCC'], ['C(C#N)C(=O)OCC', 'C']]"
