Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data,feature_length,Target,fold,r,r2,rmse,mae
Swelling_Xu,7.0,Sum_of_Frags,SD,BRT,0.5279235605626137,0.2727176651398068,0.2150277766112225,0.1994830230116237,7.073418658545012,2.606021101845553,5.246897808057922,1.7633665209623184,77.0,12.0,SD,,,,,
Swelling_Xu,7.0,Augmented_SMILES,SD,GNN,0.5867217423784662,0.2984569511962399,0.2136190938481728,0.3482590675867743,7.150635000525517,3.551713962598062,4.887291044197922,1.9347421184844185,,,SD,,,,,
Swelling_Xu,7.0,Augmented_SMILES,SD,LSTM,0.6061577208129807,0.2524891774904601,0.2102317460648858,0.3453363350085673,7.028906727641693,3.210830265052971,4.557587901459592,2.085201775064326,377.0,115.0,SD,,,,,
Swelling_Xu,7.0,manual_frag_aug,SD,SVM,0.3760413322704772,0.2554426788458384,0.2066580457516936,0.211118579523491,7.819159543119791,2.9240598306325984,5.793727619061671,1.4307388814787363,315.0,10.0,SD,,,,,
Swelling_Xu,7.0,manual_frag,SD,SVM,0.3184647104866043,0.3144632690623916,0.2003069194147227,0.1847244649751919,7.886547114761293,3.01308567270254,5.806258700862672,1.399613704577601,77.0,,SD,,,,,
Swelling_Xu,7.0,manual_frag_aug_SMILES,SD,GNN,0.6387547230471683,0.249429989480434,0.1914871076158324,0.4300615749859402,7.077748047041069,3.229628159770345,4.695008925135517,1.7726676238468986,,,SD,,,,,
Swelling_Xu,7.0,manual_recombined_aug_SMILES,SD,SVM,0.4311380543052359,0.2390650863870574,0.1727644603166223,0.2219665248883456,7.302642153630866,2.9138400336856325,5.691327011265323,1.6317130900687302,246.0,96.0,SD,,,,,
Swelling_Xu,7.0,BigSMILES,SD,NN,0.3839506688553499,0.1472153853765083,0.1690904858060244,0.0999248038310034,8.143712271041874,3.0304388574054646,6.221469411134143,1.9424727181587929,77.0,109.0,SD,,,,,
Swelling_Xu,7.0,manual_frag_SMILES,SD,LSTM,0.5902109151747118,0.2757217996146289,0.1647350461462201,0.5259439087642362,7.243811926601772,3.875676536646509,4.920097520004448,2.409141557882724,77.0,108.0,SD,,,,,
Swelling_Xu,7.0,manual_frag_SMILES,SD,SVM,0.4626755731858972,0.1518662700948994,0.1622668229748405,0.1745989009808101,7.252144506153454,2.4376134253708064,5.653549085872079,1.1616679167276935,77.0,87.0,SD,,,,,
Swelling_Xu,7.0,manual_frag_aug_SMILES,SD,SVM,0.4404683656259155,0.1978825546693036,0.1581698693373055,0.2252478046181872,7.2915423985683745,2.640195263996538,5.256495773380789,1.060674992752661,315.0,87.0,SD,,,,,
Swelling_Xu,7.0,manual_frag,SD,NN,0.3005321373026092,0.1967138942160808,0.1290159217293298,0.1296621733489174,9.63790786760878,3.251939715215429,6.347663822710082,1.270412037896978,77.0,10.0,SD,,,,,
Swelling_Xu,7.0,manual_frag_SMILES,SD,NN,0.4788730638278363,0.1685502925244212,0.126724879758299,0.2539138406785691,7.510972163852279,2.9887978260743195,5.361539170389628,1.5658887604982628,77.0,87.0,SD,,,,,
Swelling_Xu,7.0,Sum_of_Frags,SD,NN,0.5572660990144199,0.3236895354552901,0.1035236546214804,0.4059980439631444,7.488511476328367,3.1873841663015354,4.985093156093318,2.016296367397722,77.0,12.0,SD,,,,,
Swelling_Xu,7.0,manual_frag_aug_SMILES,SD,BRT,0.510121467739753,0.0962696391062784,0.1025763017372025,0.1498833790028588,7.384851954476086,1.8173732560084257,5.162743757638064,0.8613612214746119,315.0,87.0,SD,,,,,
Swelling_Xu,7.0,manual_recombined_aug_SMILES,SD,RF,0.3497073064826,0.2471881068091848,0.0982884538247816,0.2230007168320438,7.5452108842770835,2.703584723953933,5.410659152008838,1.649227007930171,246.0,96.0,SD,,,,,
Swelling_Xu,7.0,SMILES,SD,LSTM,0.4773112558567828,0.1997584200632752,0.0893323201346219,0.2703243489944332,7.527322299366054,2.5522150141318165,5.47408213687932,1.7049493105667104,77.0,113.0,SD,,,,,
Swelling_Xu,7.0,manual_frag_SMILES,SD,RF,0.3959326586534514,0.3178245009498823,0.0840031677606146,0.3687732206467566,7.719735181893744,3.5090317187421363,5.550146237420173,2.0027894102868204,77.0,87.0,SD,,,,,
Swelling_Xu,7.0,manual_frag_aug_SMILES,SD,RF,0.4105708003091776,0.1273802744171732,0.0650723361276515,0.1781461562420608,7.730682455613724,2.7493607970337,5.239932492938747,1.3459557916138307,315.0,87.0,SD,,,,,
Swelling_Xu,7.0,manual_frag_aug_SMILES,SD,NN,0.4172855653933091,0.1755267184220111,0.0423686431890422,0.2035802434010305,7.726550356361457,2.4163005328222407,5.116421203978356,1.5087180725964744,315.0,87.0,SD,,,,,
Swelling_Xu,7.0,manual_recombined_aug_SMILES,SD,BRT,0.3815843712003526,0.2811649143846426,0.0279433124445502,0.3245766059765917,7.758672868262628,2.7683782285816143,5.8388451847047005,1.4595464905682305,246.0,96.0,SD,,,,,
Swelling_Xu,7.0,BigSMILES,SD,LSTM,0.5681829655917572,0.2736864791212727,0.007048081004879,0.6880947582441749,7.630624669210625,4.017346526665728,4.9004686040023495,2.315662431992393,77.0,110.0,SD,,,,,
Swelling_Xu,7.0,manual_frag_SMILES,SD,GNN,0.2457616863597274,0.4100328867273576,0.0025037844394953,0.2793048323235848,7.915112900647268,2.741672998031691,6.011508632263201,1.485523985653125,,,SD,,,,,
Swelling_Xu,7.0,manual_recombined_aug_SMILES,SD,NN,0.3931847951034865,0.2433730970355151,-0.0023593755572192,0.4910602650266899,7.965018322580063,3.705509058752381,5.605678837222588,2.3401727699646635,246.0,96.0,SD,,,,,
Swelling_Xu,7.0,manual_recombined_aug_fingerprint,SD,LSTM,0.3277802676695618,0.3406076613241727,-0.0524289987941783,0.5268401185901381,8.014884955227114,3.1478776675744897,5.590794926111256,1.5882908534235742,246.0,93.0,SD,,,,,
Swelling_Xu,7.0,fingerprint,SD,LSTM,0.1503284482672528,0.2851778687719365,-0.1283763705281873,0.2615257158342288,8.393832071502077,2.703641943358346,6.342205227001361,1.0485978785519927,77.0,93.0,SD,,,,,
Swelling_Xu,7.0,Sum_of_Frags,SD,LSTM,0.5044144578408118,0.4286111686251264,-0.2025531666094975,0.8543711705105922,8.1504958207579,3.917952836781089,5.423084651731459,2.8124803966744056,77.0,105.0,SD,,,,,
Swelling_Xu,7.0,manual_frag_SMILES,SD,BRT,0.2732661543513773,0.3617356428267529,-0.2588817125665695,0.7584154804061985,8.825301776293026,4.3284897317453535,6.491822655704114,2.8220472209014265,77.0,87.0,SD,,,,,
Swelling_Xu,7.0,manual_frag_aug,SD,KRR,0.3855069373017761,0.3423426208557946,-0.3617303507646449,0.3718839715261866,9.300331077192268,3.494736839768738,6.185694701829031,2.0569102223179137,315.0,10.0,SD,,,,,
Swelling_Xu,7.0,manual_frag,SD,KRR,0.3864889978986968,0.3432865044076961,-0.3631879014467367,0.3715691790578275,9.304823901329362,3.4928789815045214,6.185464163065491,2.059786128245184,77.0,10.0,SD,,,,,
Swelling_Xu,7.0,Sum_of_Frags,SD,KRR,0.3892683233116381,0.3916273135194674,-0.4228863857167829,0.3559651452810362,9.521298814205212,3.585921277791155,6.487694308152944,2.3341132059256315,77.0,12.0,SD,,,,,
Swelling_Xu,7.0,manual_recombined_aug_fingerprint,SD,KRR,0.0247206750998063,0.2288663450356838,-0.945149957689728,0.2502139978323794,10.979027286929346,3.0375383663064337,7.659242253997839,2.1942730185120367,246.0,512.0,SD,,,,,
Swelling_Xu,7.0,fingerprint,SD,KRR,-0.0358633232002238,0.1804923191353391,-0.9532332055712214,0.2402980891122054,10.997788769231294,3.006501873041937,7.655639533225896,2.1505155197915604,77.0,512.0,SD,,,,,
Swelling_Xu,7.0,Augmented_SMILES,SD,KRR,0.0106339651221823,0.3820220373195735,-1.0086316938080804,0.2467294693758885,11.137387969922036,2.975233422102902,7.818960500739889,2.101306172825223,377.0,103.0,SD,,,,,
Swelling_Xu,7.0,manual_recombined_aug_SMILES,SD,KRR,0.0104107411425046,0.382182487506232,-1.0086322890425303,0.2467291781881555,11.137390349624742,2.9752369219906103,7.818961469886814,2.1013073271299976,246.0,96.0,SD,,,,,
Swelling_Xu,7.0,SMILES,SD,KRR,0.010410741123017,0.3821824874812397,-1.0086322890427888,0.2467291781884866,11.137390349625395,2.975236921990834,7.818961469887465,2.101307327130682,77.0,95.0,SD,,,,,
Swelling_Xu,7.0,manual_frag_SMILES,SD,KRR,0.0104111531968776,0.382182372821757,-1.0095037373683522,0.2472338010489105,11.140189307096088,2.9781149166925767,7.822076876623278,2.104512806046107,77.0,87.0,SD,,,,,
Swelling_Xu,7.0,manual_frag_aug_SMILES,SD,KRR,0.0103966901969334,0.3821903042821456,-1.0095039907415313,0.2472339482215549,11.140190120765611,2.978115753695869,7.822077780589448,2.104513736700258,315.0,87.0,SD,,,,,
Swelling_Xu,7.0,BigSMILES,SD,KRR,0.010410795993744,0.3821824722166628,-1.0095040158099085,0.2472339627825828,11.140190201268837,2.9781158365074583,7.82207787002786,2.1045138287764678,77.0,109.0,SD,,,,,
